华味亨	24835668.11970003	0.00113	1734	0.00136	24143757.46720003	0.97214	1478	0.85236	691910.6525000003	0.02786	256	0.14764
Coca－Cola/可口可乐	24676826.59279999	0.00112	2545	0.00199	23075126.705299985	0.93509	2496	0.98075	1601699.8875000002	0.06491	49	0.01925
RICHORA/瑞琪奥兰	24437982.456	0.00111	7	1e-05	24437982.456	1.0	6	0.85714	0.0	0.0	1	0.14286
WHOLLY MOLY!/好哩!	24288646.790300004	0.0011	100	8e-05	24069976.935700007	0.991	89	0.89	218669.8546	0.009	11	0.11
森庄农品	23902768.607100002	0.00108	111	9e-05	21320194.107100002	0.89196	109	0.98198	2582574.5	0.10804	2	0.01802
NONG SHIM/农心	23892504.78170003	0.00108	1460	0.00114	23669498.317800038	0.99067	1427	0.9774	223006.46390000003	0.00933	33	0.0226
首芽	23763852.44	0.00108	17	1e-05	23763852.44	1.0	13	0.76471	0.0	0.0	4	0.23529
田园主义	23625753.578499995	0.00107	76	6e-05	23582084.038499996	0.99815	75	0.98684	43669.54	0.00185	1	0.01316
Illy	23274645.138200004	0.00106	350	0.00027	23042104.3632	0.99001	334	0.95429	232540.77500000002	0.00999	16	0.04571
零趣	22903281.154499967	0.00104	2063	0.00162	22894322.21599997	0.99961	2048	0.99273	8958.9385	0.00039	15	0.00727
卜珂零点	22649731.616499998	0.00103	433	0.00034	22648069.7165	0.99993	423	0.97691	1661.9	7e-05	10	0.02309
太粮	22565329.937599994	0.00102	125	0.0001	21559637.586099993	0.95543	103	0.824	1005692.3515000001	0.04457	22	0.176
口水娃	22546724.226600025	0.00102	2800	0.00219	22377908.74300002	0.99251	2709	0.9675	168815.48359999998	0.00749	91	0.0325
康倍多	22443019.601799995	0.00102	89	7e-05	22443019.601799995	1.0	89	1.0	0	0.0	0	0
GODIVA/歌帝梵	22020298.483400002	0.001	829	0.00065	22014770.595200002	0.99975	812	0.97949	5527.8882	0.00025	17	0.02051
郝小子	21527494.669	0.00098	30	2e-05	21287485.969	0.98885	20	0.66667	240008.7	0.01115	10	0.33333
澳牧	21418256.5491	0.00097	107	8e-05	21418256.5491	1.0	107	1.0	0	0.0	0	0
七年五季	21370879.018600006	0.00097	51	4e-05	20959465.49860001	0.98075	41	0.80392	411413.51999999996	0.01925	10	0.19608
百事可乐	21272750.763800014	0.00096	673	0.00053	19362408.575800024	0.9102	613	0.91085	1910342.1879999998	0.0898	60	0.08915
LONGEVITY FLOWER/长寿花	21250434.102200016	0.00096	386	0.0003	21232246.394200016	0.99914	373	0.96632	18187.708	0.00086	13	0.03368
Lipton/立顿	21212988.07200003	0.00096	1782	0.0014	19817755.86260004	0.93423	1651	0.92649	1395232.2094	0.06577	131	0.07351
新益号	21203153.60700002	0.00096	1043	0.00082	20184627.45460002	0.95196	954	0.91467	1018526.1524	0.04804	89	0.08533
MAXWELL HOUSE/麦斯威尔	20993368.191999976	0.00095	864	0.00068	19399396.237299975	0.92407	826	0.95602	1593971.9547	0.07593	38	0.04398
北京同仁堂	20883432.678799998	0.00095	1867	0.00146	15858078.374999989	0.75936	1322	0.70809	5025354.303799999	0.24064	545	0.29191
UCC	20853101.651499983	0.00095	578	0.00045	20848163.252499983	0.99976	570	0.98616	4938.398999999999	0.00024	8	0.01384
HERSHEY’S/好时	20804260.911599994	0.00094	1125	0.00088	19458194.525599997	0.9353	1091	0.96978	1346066.386	0.0647	34	0.03022
蒙时代	20665451.338800006	0.00094	137	0.00011	20652639.608800005	0.99938	134	0.9781	12811.73	0.00062	3	0.0219
怡宝	20455008.618699994	0.00093	350	0.00027	20455008.618699994	1.0	347	0.99143	0.0	0.0	3	0.00857
Calleton/卡尔顿	20227956.8614	0.00092	142	0.00011	20223059.261400003	0.99976	138	0.97183	4897.6	0.00024	4	0.02817
友臣	19890109.894500013	0.0009	642	0.0005	19845666.28720001	0.99777	635	0.9891	44443.607299999996	0.00223	7	0.0109
德庄	19877099.635400034	0.0009	1009	0.00079	19866686.403200034	0.99948	992	0.98315	10413.2322	0.00052	17	0.01685
古方	19771680.817799997	0.0009	256	0.0002	10982335.223200005	0.55546	213	0.83203	8789345.5946	0.44454	43	0.16797
修正	19728399.92090001	0.00089	632	0.0005	19097489.9158	0.96802	429	0.6788	630910.0051	0.03198	203	0.3212
王上严选	19634050.910299998	0.00089	12	1e-05	19634050.910299998	1.0	12	1.0	0	0.0	0	0
