数码3C	10936780	Uniscom/紫光电子	9157856.36460000
数码3C	10756773	瑞立	9105437.43766667
数码3C	10978531	sijin/思进	9105338.94526667
数码3C	10484480	酷比魔方	9100012.48473333
数码3C	10291967	幻侣	9076777.75970000
数码3C	10643366	征骑兵	9035493.91016667
数码3C	12657164	酷电星小天才	9026249.20060000
数码3C	10290919	Sony/索尼	9018072.85366667
数码3C	11027340	鸣动	9005414.87266667
数码3C	10789915	锐族	8991788.62880000
数码3C	10977653	多亲	8965822.45063333
数码3C	10408990	Garmin/佳明	8958296.51376667
数码3C	10795589	糖猫	8927425.18943333
数码3C	10048817	鼎兴	8919696.11446667
数码3C	12659025	大力智能	8898383.48463333
数码3C	10561749	炫美科	8889583.55296667
数码3C	10631049	Ajazz/黑爵	8886599.57610000
数码3C	10919357	Kinbor	8881274.41906667
数码3C	10840731	wus	8801302.10190000
数码3C	10641520	Seasonic	8771986.83770000
数码3C	10540651	Pioneer/先锋	8682040.79106667
数码3C	10370142	亦智	8665635.80253333
数码3C	10345938	SEEWO/希沃	8646433.00623333
数码3C	10936734	呼天下	8626901.35056667
数码3C	10918985	Newyu	8595192.41013333
数码3C	10422742	潮拍	8578382.28690000
数码3C	10998339	fajt	8571173.40906667
数码3C	10562220	西伯利亚	8558998.65253333
数码3C	10594546	米乐奇	8503227.35950000
数码3C	10108661	havit/海威特	8486335.49676667
数码3C	10641851	ASROCK/华擎科技	8471482.03096667
数码3C	12663982	sancyt/三奕	8465273.95220000
数码3C	10927933	硕王	8441426.49386667
数码3C	10411201	PANDA/熊猫	8437776.67170000
数码3C	10777869	yescool/音士顿	8436724.29673333
数码3C	11030805	凯旋（数码）	8430451.82743333
数码3C	10901317	驰腾	8418343.43080000
数码3C	10360021	Schneider Electric/施耐德	8401256.76553333
数码3C	10346686	听雨轩	8355768.83246667
数码3C	10772595	Scud/飞毛腿	8355464.57800000
数码3C	10938732	UUNS/尤妮丝	8343004.35693333
数码3C	10694602	OPPO	8334032.88586667
数码3C	10765931	Aputure/爱图仕	8320279.33796667
数码3C	10708894	柠乐	8313557.71506667
数码3C	12654985	加能（机械设备）	8305963.84996667
数码3C	10407426	夏科	8299806.90570000
数码3C	10189304	Sanag	8292975.07626667
数码3C	10579220	歌姿	8265090.66610000
数码3C	10702377	古德	8259216.36673333
数码3C	10253457	HYUNDAI/现代	8218158.37386667
数码3C	10205292	宝华韦健	8211993.77373333
数码3C	10091784	美团点评	8202322.32616667
数码3C	10392606	丹菲诺	8184004.47240000
数码3C	10652008	鸿合	8177227.91930000
数码3C	10263030	TRAVEL SHARK/旅鲨	8148742.50653333
数码3C	10552023	玖六零	8121781.47956667
数码3C	10191009	Hanvon/汉王	8114937.39850000
数码3C	10938173	AKKO	8105761.64570000
数码3C	10489833	车虫	8104683.52156667
数码3C	10341866	东讯	8102007.46396667
数码3C	10336362	齐富	8081554.91886667
数码3C	10707288	飞鹅	8068784.33500000
数码3C	10480156	kugou	8049711.95156667
数码3C	10827180	爱立熊	8038697.28356667
数码3C	10182957	xundd/讯迪	8037831.09076667
数码3C	10283881	酷盟	8032961.81773333
数码3C	10867907	MC/满创	8030278.54436667
数码3C	11031496	果坊	8024165.44413333
数码3C	10035823	壹号本	8020138.53046667
数码3C	10725136	Truecolor/真彩	8014851.08593333
数码3C	10411296	壹品骄	7923267.10436667
数码3C	10198685	zoyu	7906139.44183333
数码3C	10177647	beyerdynamic/拜雅	7902279.33503333
数码3C	10151374	皓轩	7885146.46066667
数码3C	10345436	迪斯熊	7883379.32703333
数码3C	10168259	Viken/维肯	7876879.74666667
数码3C	10964620	欧博尚	7857989.08096667
数码3C	10624372	RF	7790301.03340000
数码3C	10109134	华正易尚	7789674.44053333
数码3C	10265508	博成	7752419.82520000
数码3C	10204599	粤双叶	7743729.97513333
数码3C	10744315	平安星	7743119.77593333
数码3C	10044506	攻摄	7735687.19236667
数码3C	10301875	LIANYU/联语	7734994.10396667
数码3C	7234425115	握能	7714148.97043333
数码3C	11011945	曼堡	7695744.31573333
数码3C	10549440	Yamaha/雅马哈	7688311.08516667
数码3C	11031004	互视广	7669362.32873333
数码3C	10791242	JBL	7662369.75033333
数码3C	10497722	维融	7651077.63783333
数码3C	10854965	小天	7648919.07980000
数码3C	10725239	瑞视达	7608854.81926667
数码3C	10984197	Bear Coming/小熊驾到	7607017.43423333
数码3C	10624480	Qisheng/奇声	7591091.33420000
数码3C	10484408	艾立雅	7572631.70833333
数码3C	10769929	FiiO/飞傲	7559741.55593333
数码3C	10943744	诺界	7537321.35743333
数码3C	10508600	启锐	7501277.31893333
数码3C	10428743	Tonegod/天声	7488805.92836667
数码3C	10902827	狼途	7477472.59683333
数码3C	10565647	夏语	7464911.01213333
数码3C	10501952	GOLDLOnSEn/金隆兴	7459247.85003333
数码3C	10630774	Joan Miro	7457916.11343333
数码3C	10765663	Marantz/马兰士	7452359.06580000
数码3C	10133219	Technology/新盟	7444783.99293333
数码3C	10768058	WF/伟峰	7443109.48516667
数码3C	10511669	博格利诺	7423941.58493333
数码3C	10461176	爱奇艺智能	7364535.34636667
数码3C	10720381	NiSi/耐司	7325709.51433333
数码3C	10988184	膜天下	7321713.58216667
数码3C	10970463	RXMC/睿轩慕城	7312546.54496667
数码3C	10630082	领睿	7269856.84173333
数码3C	10506329	NOLO	7253668.63733333
数码3C	11027267	上赞	7245926.41670000
数码3C	11027159	IRU	7232804.73460000
数码3C	4960500494	USHDA	7216303.46526667
数码3C	12660598	匹菱	7214987.41333333
数码3C	10347186	MONSTER/魔声	7189295.78410000
数码3C	10567745	YCN/雅柯莱	7184997.78983333
数码3C	10322406	优必胜	7130094.98586667
